y,lb_50,ub_50,lb_95,ub_95,prop,time,pathogen,Year,Week,date,season,days_from_start,day_of_year,plot_label,peak_time,day_shifted,Influenza A not subtyped,Influenza A H1N1pdm09,Influenza A H3N2,Influenza B,Percentage testing positive for overall influenza,total_cases,H1_prop,H3_prop,H1_adj,H3_adj,Season,total,gr,gr_smooth
-0.8130005946493628,-0.9224020133811113,-0.7027820077496021,-1.1334062042513606,-0.5077266155878761,0,458,total,2020,16,2020-04-13,2019/20,287,469,During pandemic,322,147,1,0,0,1,0.1,2,0,0,0,0,2019/20,2,-1.0663514264498881,-1.0009659927496148
-0.7255343924534283,-0.8412445272777918,-0.6072744794522674,-1.0762236437609274,-0.3742799183094314,0,459,total,2020,17,2020-04-20,2019/20,294,476,During pandemic,322,154,0,1,0,0,0,1,1,0,1,0,2019/20,1,-0.6466271649250525,-0.9051744854244661
-0.6367880396196433,-0.7633154143227212,-0.5125829938958342,-1.0141714641000534,-0.3007491825591063,0,460,total,2020,18,2020-04-27,2019/20,301,483,During pandemic,322,161,1,0,0,0,0.1,1,0,0,0,0,2019/20,1,0,-0.42824464784373517
-0.5587450083441277,-0.6803347852838476,-0.4271789866072604,-0.9434937819395084,-0.18710600464508498,0.0013333333333333333,461,total,2020,19,2020-05-04,2019/20,308,490,During pandemic,322,168,0,0,0,0,0,0,0,0,0,0,2019/20,0,-2.3978952727983707,-1.0277184660433278
-0.45737165949116504,-0.5927906964544996,-0.32367767732590513,-0.8579826075405147,-0.06967861517219492,0.011333333333333334,462,total,2020,20,2020-05-11,2019/20,315,497,During pandemic,322,175,0,0,0,0,0,0,0,0,0,0,2019/20,0,0,-0.7611306094308559
-0.3460815353873403,-0.48438351740666175,-0.21203438268528774,-0.7346328265621124,0.0412348286514567,0.03866666666666667,463,total,2020,21,2020-05-18,2019/20,322,504,During pandemic,322,182,0,0,0,0,0,0,0,0,0,0,2019/20,0,0,-0.5994738181995927
-0.23620347303549016,-0.37308010599413555,-0.10072323007045658,-0.6378482846312585,0.16230362885821117,0.12,464,total,2020,22,2020-05-25,2019/20,329,511,During pandemic,322,189,0,0,0,0,0,0,0,0,0,0,2019/20,0,0,-0.5994738181995927
-0.1349883373928098,-0.2647016774398388,0.004086590581397431,-0.5226453498108541,0.24991560855078615,0.25833333333333336,465,total,2020,23,2020-06-01,2019/20,336,518,During pandemic,322,196,0,0,0,0,0,0,0,0,0,0,2019/20,0,0,0
-0.03759689076441153,-0.17394542620291198,0.09941811481634866,-0.4479616559235922,0.351304815259669,0.43,466,total,2020,24,2020-06-08,2019/20,343,525,During pandemic,322,203,0,0,0,0,0,0,0,0,0,0,2019/20,0,0,0
0.04084558279758155,-0.09663055465419557,0.17531155153013006,-0.3652034508403971,0.42318415088799477,0.5813333333333334,467,total,2020,25,2020-06-15,2019/20,350,532,During pandemic,322,210,0,0,0,0,0,0,0,0,0,0,2019/20,0,0,0
0.1028731572363665,-0.03355131883027529,0.2397391043542183,-0.2935906390459378,0.4918040937571551,0.6946666666666667,468,total,2020,26,2020-06-22,2019/20,357,539,During pandemic,322,217,0,0,0,0,0,0,0,0,0,0,2019/20,0,0,0
0.14389835496045186,0.01258214816697012,0.28098104728765216,-0.2541634711736599,0.5375939917228444,0.7646666666666667,469,total,2020,27,2020-06-29,2019/20,364,546,During pandemic,322,224,0,0,0,0,0,0,0,0,0,0,2019/20,0,0,0
0.16215071687522353,0.030676145583196424,0.301654914075904,-0.24578605432068437,0.54447157953696,0.794,470,total,2020,28,2020-07-06,2020/21,0,188,During pandemic,251,-63,1,0,0,0,0.1,1,0,0,0,0,2020/21,1,2.3978952727983707,0.5994738181995927
0.15888256634179787,0.019818178333899095,0.2900940578133724,-0.2397255791886666,0.5606671846699973,0.7773333333333333,471,total,2020,29,2020-07-13,2020/21,7,195,During pandemic,251,-56,0,0,0,0,0,0,0,0,0,0,2020/21,0,-2.3978952727983707,0
0.14359567270410523,0.007670941925486285,0.28755169044533757,-0.2571540986830698,0.5473460194557711,0.7606666666666667,472,total,2020,30,2020-07-20,2020/21,14,202,During pandemic,251,-49,0,0,0,1,0.1,1,0,0,0,0,2020/21,1,2.3978952727983707,0.5994738181995927
0.13186502171631675,-2.8897408875805386e-4,0.2707795589810381,-0.2596309197411537,0.5427786117944238,0.7486666666666667,473,total,2020,31,2020-07-27,2020/21,21,209,During pandemic,251,-42,0,0,0,0,0,0,0,0,0,0,2020/21,0,-2.3978952727983707,0
0.1421743380267046,0.011284653339061868,0.282050638422493,-0.2344314708239197,0.5500777239065131,0.769,474,total,2020,32,2020-08-03,2020/21,28,216,During pandemic,251,-35,0,0,0,0,0,0,0,0,0,0,2020/21,0,0,-0.5994738181995927
0.174339211378362,0.046206469600357916,0.30604413744316317,-0.20212367886488458,0.5809909830202621,0.8196666666666667,475,total,2020,33,2020-08-10,2020/21,35,223,During pandemic,251,-28,0,0,0,0,0,0,0,0,0,0,2020/21,0,0,0
0.20945414392405054,0.08078738945512728,0.34331138608142275,-0.16004670960146544,0.5966631861729835,0.8613333333333333,476,total,2020,34,2020-08-17,2020/21,42,230,During pandemic,251,-21,0,0,0,0,0,0,0,0,0,0,2020/21,0,0,-0.5994738181995927
0.2480534495599222,0.1150809008642237,0.3761063869369128,-0.11465497077662956,0.6384083583530704,0.9066666666666666,477,total,2020,35,2020-08-24,2020/21,49,237,During pandemic,251,-14,0,0,0,0,0,0,0,0,0,0,2020/21,0,0,0
0.2656636178605097,0.13817909766200392,0.3924230769716512,-0.09561566448546858,0.6533289056704237,0.9216666666666666,478,total,2020,36,2020-08-31,2020/21,56,244,During pandemic,251,-7,1,0,0,0,0.1,1,0,0,0,0,2020/21,1,2.3978952727983707,0.5994738181995927
0.25807148973957167,0.13412976452481518,0.3851709860370869,-0.1097339505068793,0.6152182511687747,0.9203333333333333,479,total,2020,37,2020-09-07,2020/21,63,251,During pandemic,251,0,0,0,0,0,0,0,0,0,0,0,2020/21,0,-2.3978952727983707,0
0.23564293719604884,0.11735100735894849,0.3572508575079407,-0.1092246497389281,0.5949553469573723,0.911,480,total,2020,38,2020-09-14,2020/21,70,258,During pandemic,251,7,1,0,0,3,0.2,4,0,0,0,0,2020/21,4,3.7135720667043075,0.928393016676077
0.17475062606640912,0.05764763304377643,0.28933767196259164,-0.16769683736529095,0.5053272907467318,0.841,481,total,2020,39,2020-09-21,2020/21,77,265,During pandemic,251,14,0,0,0,1,0.1,1,0,0,0,0,2020/21,1,-1.315676793905937,0.5994738181995927
0.0990398279643258,-0.018616655522313563,0.22016270809654107,-0.23902543591832892,0.43915212912944235,0.7143333333333334,482,total,2020,40,2020-09-28,2020/21,84,272,During pandemic,251,21,0,3,2,1,0.2,6,0.6,0.4,3,2,2020/21,6,1.7129785913749407,0.42824464784373517
0.02552687437746673,-0.08744287737365142,0.13918637600823291,-0.30216720421091464,0.36533478879535297,0.566,483,total,2020,41,2020-10-05,2020/21,91,279,During pandemic,251,28,1,0,0,1,0.1,2,0,0,0,0,2020/21,2,-1.0663514264498881,0.7611306094308556
-0.009266229166246004,-0.12378681463309213,0.10229113830214734,-0.3358394115845749,0.3285545521913173,0.475,484,total,2020,42,2020-10-12,2020/21,98,286,During pandemic,251,35,0,0,1,0,0.1,1,0,1,0,1,2020/21,1,-0.6466271649250525,-0.3289191984764842
0.0042154233710502975,-0.1098589053816536,0.11973942134276194,-0.31666667919384284,0.35250796147381,0.51,485,total,2020,43,2020-10-19,2020/21,105,293,During pandemic,251,42,0,0,0,0,0,0,0,0,0,0,2020/21,0,-2.3978952727983707,-0.5994738181995927
0.05880368797193036,-0.054470580102677024,0.17233534896173192,-0.2583597632184375,0.39432276085556134,0.6316666666666667,486,total,2020,44,2020-10-26,2020/21,112,300,During pandemic,251,49,0,0,0,0,0,0,0,0,0,0,2020/21,0,0,-1.0277184660433278
0.12038654504999047,0.01177177944917939,0.23094222643682377,-0.21339011716590806,0.44696132205939876,0.7673333333333333,487,total,2020,45,2020-11-02,2020/21,119,307,During pandemic,251,56,0,1,1,1,0.1,3,0.5,0.5,1,1,2020/21,3,3.4339872044851463,0.09736619169043081
0.13290839482522254,0.020816751965045066,0.24173366563217086,-0.18496500972975596,0.4722042357298435,0.7893333333333333,488,total,2020,46,2020-11-09,2020/21,126,314,During pandemic,251,63,0,0,0,1,0.1,1,0,0,0,0,2020/21,1,-1.0360919316867756,0
0.12485585779243205,0.011478490086679394,0.23296796021415353,-0.1983026010102259,0.4485068960009353,0.7666666666666667,489,total,2020,47,2020-11-16,2020/21,133,321,During pandemic,251,70,0,3,1,2,0.3,6,0.75,0.25,3,1,2020/21,6,1.7129785913749407,1.027718466043328
0.05765128928442559,-0.05545892327784399,0.1707475060046965,-0.25720331382055117,0.38331813631513145,0.6366666666666667,490,total,2020,48,2020-11-23,2020/21,140,328,During pandemic,251,77,2,0,0,1,0.2,3,0,0,0,0,2020/21,3,-0.676886659688165,0.8584968011212867
-0.0164773471938629,-0.1266854092498743,0.08733386737444097,-0.34988245809343643,0.2988116383154098,0.4613333333333333,491,total,2020,49,2020-11-30,2020/21,147,335,During pandemic,251,84,0,1,1,1,0.1,3,0.5,0.5,1,1,2020/21,3,0,4.85722573273506e-17
-0.09391175700560006,-0.20450144424612438,0.014488108722079007,-0.41644728284559734,0.22641285474936493,0.277,492,total,2020,50,2020-12-07,2020/21,154,342,During pandemic,251,91,0,0,1,1,0.1,2,0,1,0,1,2020/21,2,-0.38946476676172315,0.16165679123126314
-0.170331068664767,-0.2847873289278484,-0.051861060820772895,-0.49852647834962693,0.16209561604267153,0.16733333333333333,493,total,2020,51,2020-12-14,2020/21,161,349,During pandemic,251,98,0,2,1,3,0.2,6,0.6666666666666666,0.3333333333333333,2,1,2020/21,6,1.0663514264498881,0
-0.24656227288192362,-0.36635350973438974,-0.1333256692497075,-0.5916213448367609,0.08100204561557658,0.07166666666666667,494,total,2020,52,2020-12-21,2020/21,168,356,During pandemic,251,105,1,0,0,0,0.1,1,0,0,0,0,2020/21,1,-1.7129785913749405,-0.2590229829216939
-0.28032384835389434,-0.3992095386426531,-0.16091762889654465,-0.6129366164744892,0.04851578255787481,0.049666666666666665,495,total,2020,53,2020-12-28,2020/21,175,363,During pandemic,251,112,0,0,0,0,0,0,0,0,0,0,2020/21,0,-2.3978952727983707,-0.8584968011212866
-0.27612904528567567,-0.3936633319437351,-0.15706450104131828,-0.6228904965376992,0.05799526967789041,0.057666666666666665,496,total,2021,1,2021-01-04,2020/21,182,369,During pandemic,251,118,0,0,1,0,0,1,0,1,0,1,2020/21,1,2.3978952727983707,-0.16165679123126309
-0.2715637233364665,-0.39751911436149945,-0.1489887074161703,-0.6312448732785193,0.0766396562716339,0.06433333333333334,497,total,2021,2,2021-01-11,2020/21,189,376,During pandemic,251,125,0,0,1,0,0,1,0,1,0,1,2020/21,1,0,-0.428244647843735
-0.23660260073475314,-0.3648071459213881,-0.11603294828720045,-0.5999824276259683,0.11057100156474828,0.094,498,total,2021,3,2021-01-18,2020/21,196,383,During pandemic,251,132,0,0,0,0,0,0,0,0,0,0,2020/21,0,-2.3978952727983707,-0.5994738181995927
-0.1754356630398371,-0.3080038151249952,-0.05566979118097461,-0.5515170975155055,0.16996853064775655,0.15233333333333332,499,total,2021,4,2021-01-25,2020/21,203,390,During pandemic,251,139,0,0,0,0,0,0,0,0,0,0,2020/21,0,0,0
-0.10868407727351403,-0.2221004601501485,0.01294173789732681,-0.46830192084131805,0.23988643211025007,0.273,500,total,2021,5,2021-02-01,2020/21,210,397,During pandemic,251,146,0,0,0,0,0,0,0,0,0,0,2020/21,0,0,-0.5994738181995927
-0.020410559930219056,-0.14017339248456678,0.1041080920322394,-0.36963548777619615,0.3348883395693534,0.4543333333333333,501,total,2021,6,2021-02-08,2020/21,217,404,During pandemic,251,153,0,0,0,0,0,0,0,0,0,0,2020/21,0,0,-0.5994738181995927
0.057724184533574474,-0.05740696144409188,0.17883282010791815,-0.2849491523227843,0.42548250726103243,0.627,502,total,2021,7,2021-02-15,2020/21,224,411,During pandemic,251,160,0,0,0,0,0,0,0,0,0,0,2020/21,0,0,0
0.1157075372152411,-0.006191524008199958,0.24420175927913818,-0.24422347364338523,0.4812873467469928,0.7383333333333333,503,total,2021,8,2021-02-22,2020/21,231,418,During pandemic,251,167,0,0,0,1,0,1,0,0,0,0,2020/21,1,2.3978952727983707,0.5994738181995927
0.14580336442670921,0.01942226226594684,0.27140463370279233,-0.22053714063956031,0.5099525529354725,0.789,504,total,2021,9,2021-03-01,2020/21,238,425,During pandemic,251,174,0,0,0,0,0,0,0,0,0,0,2020/21,0,-2.3978952727983707,0
0.16542385713557028,0.04472924979026954,0.29351665568085944,-0.1966284076939995,0.5187362599847584,0.8246666666666667,505,total,2021,10,2021-03-08,2020/21,245,432,During pandemic,251,181,0,0,0,0,0,0,0,0,0,0,2020/21,0,0,0
0.16587750901901177,0.04156699454677525,0.2915517647536775,-0.19093842660908178,0.534941322330753,0.8153333333333334,506,total,2021,11,2021-03-15,2020/21,252,439,During pandemic,251,188,0,0,1,0,0,1,0,1,0,1,2020/21,1,2.3978952727983707,0.5994738181995927
0.12448895197732289,-0.01176798700080317,0.2506538156650845,-0.2369386821889707,0.49444697622092837,0.73,507,total,2021,12,2021-03-22,2020/21,259,446,During pandemic,251,195,0,0,0,1,0,1,0,0,0,0,2020/21,1,0,0
0.04605857261086755,-0.08031241209096457,0.1728817944007841,-0.3205526918696076,0.41766452845435886,0.5976666666666667,508,total,2021,13,2021-03-29,2020/21,266,453,During pandemic,251,202,1,0,0,1,0,2,0,0,0,0,2020/21,2,0.6466271649250523,0.7611306094308558
-0.044470222547482285,-0.16821929296443788,0.08588730126905295,-0.39445029689979577,0.33082238571555567,0.41333333333333333,509,total,2021,14,2021-04-05,2020/21,273,460,During pandemic,251,209,0,0,1,0,0,1,0,1,0,1,2020/21,1,-0.6466271649250525,0.5994738181995927
-0.12346638576518582,-0.2504403816098494,0.0010748263797603491,-0.4770622978456406,0.2507853862628092,0.251,510,total,2021,15,2021-04-12,2020/21,280,467,During pandemic,251,216,1,0,2,1,0.1,4,0,1,0,3,2020/21,4,1.315676793905937,0.3289191984764842
-0.19231644470995568,-0.31916454286265883,-0.06850377515352765,-0.5895807936361531,0.17612908625850163,0.14633333333333334,511,total,2021,16,2021-04-19,2020/21,287,474,During pandemic,251,223,0,0,0,0,0,0,0,0,0,0,2020/21,0,-3.7135720667043075,-0.5994738181995927
-0.20626125879280965,-0.33994103223792527,-0.07627101983916686,-0.5957525614630168,0.15460853377911016,0.12766666666666668,512,total,2021,17,2021-04-26,2020/21,294,481,During pandemic,251,230,0,0,0,0,0,0,0,0,0,0,2020/21,0,0,-0.7611306094308558
-0.19285510254512742,-0.3220096698853989,-0.06340233596750797,-0.5651342414516562,0.1984803752017909,0.16533333333333333,513,total,2021,18,2021-05-03,2020/21,301,488,During pandemic,251,237,0,0,0,0,0,0,0,0,0,0,2020/21,0,0,-0.5994738181995927
-0.15342806813718535,-0.2739314020604256,-0.021831592086743734,-0.5295951774346668,0.219579089060844,0.21733333333333332,514,total,2021,19,2021-05-10,2020/21,308,495,During pandemic,251,244,0,0,0,0,0,0,0,0,0,0,2020/21,0,0,-0.928393016676077
-0.0991827057247646,-0.23370357768732597,0.028009344553805424,-0.48700743835332894,0.2929605785066713,0.304,515,total,2021,20,2021-05-17,2020/21,315,502,During pandemic,251,251,0,0,0,0,0,0,0,0,0,0,2020/21,0,0,0
-0.05320247092273156,-0.18391390979361233,0.07339349023924158,-0.4501211816970156,0.319966150977873,0.3883333333333333,516,total,2021,21,2021-05-24,2020/21,322,509,During pandemic,251,258,0,0,0,0,0,0,0,0,0,0,2020/21,0,0,0
-0.02267040541838594,-0.1430176527206055,0.10814223112173715,-0.39990607525262195,0.34973878588190654,0.45466666666666666,517,total,2021,22,2021-05-31,2020/21,329,516,During pandemic,251,265,2,0,0,1,0.1,3,0,0,0,0,2020/21,3,3.4339872044851463,0.8584968011212866
-0.002458772957844052,-0.1291223280712688,0.12861559082819385,-0.3695202795212828,0.39878978306113994,0.497,518,total,2021,23,2021-06-07,2020/21,336,523,During pandemic,251,272,0,0,0,0,0,0,0,0,0,0,2020/21,0,-3.4339872044851463,0
0.023523180145953337,-0.1061750365674933,0.15428534210002953,-0.3290374457943002,0.42887490817282736,0.5496666666666666,519,total,2021,24,2021-06-14,2020/21,343,530,During pandemic,251,279,0,0,0,0,0,0,0,0,0,0,2020/21,0,0,0
0.06505221222522839,-0.06961304844827021,0.19324402606520197,-0.3060542643416139,0.4313510327576674,0.6323333333333333,520,total,2021,25,2021-06-21,2020/21,350,537,During pandemic,251,286,0,0,0,0,0,0,0,0,0,0,2020/21,0,0,0
0.10429453613742073,-0.027508826714732426,0.23450971968256012,-0.25835097530998047,0.48424949065603706,0.7043333333333334,521,total,2021,26,2021-06-28,2020/21,357,544,During pandemic,251,293,1,0,0,0,0,1,0,0,0,0,2020/21,1,2.3978952727983707,-0.2590229829216937
0.11684237804755271,-0.00757212261904535,0.2431862938793536,-0.2344781090839692,0.5107711739170318,0.7363333333333333,522,total,2021,27,2021-07-05,2021/22,0,186,During pandemic,263,-77,0,0,0,0,0,0,0,0,0,0,2021/22,0,-2.3978952727983707,0
0.15340111897231973,0.019851698775897472,0.2797679424200774,-0.2239651649140469,0.5447978287372982,0.7833333333333333,523,total,2021,28,2021-07-12,2021/22,7,193,During pandemic,263,-70,0,0,0,0,0,0,0,0,0,0,2021/22,0,0,0
0.18626533877997697,0.05753433122177165,0.3152507207351988,-0.16553939962923897,0.5764883504957029,0.839,524,total,2021,29,2021-07-19,2021/22,14,200,During pandemic,263,-63,0,0,0,0,0,0,0,0,0,0,2021/22,0,0,0
0.2129359090582983,0.09106537650147595,0.325092303992345,-0.14164652322713092,0.565817184572436,0.8766666666666667,525,total,2021,30,2021-07-26,2021/22,21,207,During pandemic,263,-56,0,0,0,1,0,1,0,0,0,0,2021/22,1,2.3978952727983707,0
0.1994275812955343,0.08539989096900313,0.3219279327232083,-0.13556600749781048,0.5561606921586352,0.8773333333333333,526,total,2021,31,2021-08-02,2021/22,28,214,During pandemic,263,-49,1,0,0,1,0,2,0,0,0,0,2021/22,2,0.6466271649250523,0.7611306094308558
0.18361568936931094,0.06446457829724904,0.30152450951266535,-0.16308930094836205,0.5248193720280293,0.8553333333333333,527,total,2021,32,2021-08-09,2021/22,35,221,During pandemic,263,-42,1,0,0,2,0.1,3,0,0,0,0,2021/22,3,0.3894647667617233,0.8584968011212866
0.17351982513367994,0.057416263574069835,0.2905972099669193,-0.16566476482479642,0.5205774118767335,0.8423333333333334,528,total,2021,33,2021-08-16,2021/22,42,228,During pandemic,263,-35,0,0,0,1,0,1,0,0,0,0,2021/22,1,-1.0360919316867756,0.5994738181995927
0.19891281192914917,0.08412897891720268,0.31105082660661987,-0.14412879911225154,0.5327348444704383,0.8816666666666667,529,total,2021,34,2021-08-23,2021/22,49,235,During pandemic,263,-28,0,0,1,0,0,1,0,1,0,1,2021/22,1,0,0
0.27333110559744545,0.16633702592456476,0.3820408327126045,-0.054535180385521506,0.5867535040096782,0.9513333333333334,530,total,2021,35,2021-08-30,2021/22,56,242,During pandemic,263,-21,1,0,0,0,0,1,0,0,0,0,2021/22,1,0,-0.16165679123126306
0.3814069406185019,0.2796688395862603,0.4862885785676774,0.08852905834995183,0.6854849390372163,0.9946666666666667,531,total,2021,36,2021-09-06,2021/22,63,249,During pandemic,263,-14,0,0,0,0,0,0,0,0,0,0,2021/22,0,-2.3978952727983707,-0.8584968011212866
0.5102823779305192,0.41234863602550603,0.611834642636968,0.2262393785032141,0.81117488409915,0.9996666666666667,532,total,2021,37,2021-09-13,2021/22,70,256,During pandemic,263,-7,1,0,0,3,0.1,4,0,0,0,0,2021/22,4,3.7135720667043075,0.3289191984764843
0.5763191527993808,0.4795291282016493,0.6707067597523566,0.3132945918718366,0.8623175601431485,1,533,total,2021,38,2021-09-20,2021/22,77,263,During pandemic,263,0,4,0,2,2,0.2,8,0,1,0,6,2021/22,8,0.680877087968131,0.499138470468517
0.5742392487174774,0.4798502853668201,0.6694474017941721,0.3120260736564083,0.8403649755288327,1,534,total,2021,39,2021-09-27,2021/22,84,270,During pandemic,263,7,4,3,9,3,0.5,19,0.25,0.75,4,12,2021/22,19,0.8578242733741912,0.7135945388120648
0.4574921370412881,0.37303507565562377,0.5438694560926651,0.20671405061985176,0.704555736901317,1,535,total,2021,40,2021-10-04,2021/22,91,277,During pandemic,263,14,12,2,16,11,0.7,41,0.1111111111111111,0.8888888888888888,3,27,2021/22,41,0.7663197864496047,1.5046483036240585
